顾客编号	大类名称	中类名称	小类名称	销售日期	销售数量	销售金额	商品单价
678	蔬果	蔬菜	花果	20150114	0.374		9.6
400	蔬果	水果	蕉类	20150114	1.132		5.96
689	日配	冷冻水饺	其它水饺	20150114	-1		9.3
551	休闲	膨化点心	袋装薯片	20150114	1		2.7
551	洗化	口腔卫生用品	成人牙膏	20150114	1		3.2
453	蔬果	水果	进口水果	20150114	0.532		17.6
687	休闲	糕点	派	20150114	1		5.3
372	肉禽	猪肉	鲜猪肉	20150114	0.55		19.8
372	肉禽	猪肉	猪骨	20150114	1.13		41.8
381	蔬果	蔬菜	叶菜	20150114	1		4.98
680	日配	冷藏乳品	冷藏乳酸菌	20150114	1		9.9
59	蔬果	蔬菜	菌菇类	20150114	0.234		18
441	蔬果	蔬菜	叶菜	20150114	0.198		5.6
286	肉禽	猪肉	猪下水	20150114	1.48		64
677	粮油	食用油	玉米油	20150114	1		87.9
672	日配	冷藏乳品	冷藏原味酸乳	20150114	1		15.9
672	粮油	酱菜类	腐乳	20150114	1		7.7
304	休闲	炒货	香瓜子	20150114	0.45		13.8
689	日配	冷冻水饺	其它水饺	20150114	1		9.3
551	洗化	卫生巾	卫生护垫	20150114	1		1.5
673	蔬果	蔬菜	菌菇类	20150114	0.41		18
573	日配	常温乳品	利乐砖营养奶	20150114	2		76
436	日配	常温乳品	利乐砖乳酸菌	20150114	12		5.5
694	休闲	糕点	散称糕点	20150114	0.142		25
127	蔬果	蔬菜	菌菇类	20150114	0.226		18
32	蔬果	水果	进口水果	20150114	0.492		15.9
676	蔬果	蔬菜	叶菜	20150114	0.232		6
669	蔬果	水果	柑桔柚类	20150114	0.752		6.98
656	粮油	罐头	八宝粥	20150114	12		3.2
695	洗化	洗衣用品	洗衣液	20150114	1		29.9
683	蔬果	蔬菜	叶菜	20150114	2		4.98
683	蔬果	水果	柑桔柚类	20150114	0.9		10
672	日配	蛋类	新鲜蛋品	20150114	0.81		6.78
634	蔬果	蔬菜	根茎	20150114	0.367		4
181	蔬果	蔬菜	根茎	20150114	0.49		3.8
686	酒饮	乳饮料	纯味酸乳饮	20150114	4		2.2
59	蔬果	蔬菜	根茎	20150114	0.868		3.96
346	蔬果	水果	蕉类	20150114	1.288		5.96
346	冲调	冲调食品	麦片/粉	20150114	1		20.3
346	洗化	洗浴用品	香皂	20150114	1		4.7
696	蔬果	蔬菜	菌菇类	20150114	0.282		6.56
675	日配	蛋类	新鲜蛋品	20150114	0.754		6.78
693	休闲	炒货	香瓜子	20150114	0.352		13.8
669	休闲	膨化点心	米制点心	20150114	0.302		27.8
196	熟食	现制中式面点	现制蒸类	20150114	0.444		6
62	蔬果	水果	蕉类	20150114	1.886		5.96
62	蔬果	其它加工	咸菜干货	20150114	0.96		2
301	蔬果	蔬菜	根茎	20150114	0.198		5.8
301	日配	冷藏乳品	冷藏乳酸菌	20150114	1		9.9
301	日配	冷藏乳品	其它冷藏乳品	20150114	1		5.5
301	休闲	膨化点心	袋装薯片	20150114	1		2.5
697	洗化	纸制品	软抽纸巾	20150114	1		9.9
142	洗化	纸制品	无芯纸	20150114	1		17.7
210	日配	蛋类	新鲜蛋品	20150114	0.88		6.78
84	蔬果	蔬菜	花果	20150114	0.879		5.8
212	针织	床品单/套件	四件套及以上	20150114	1		69
551	休闲	膨化点心	其他膨化点心	20150114	1		2.9
673	蔬果	其它加工	咸菜干货	20150114	0.418		2
181	蔬果	加工豆类	豆腐	20150114	2		1.5
280	洗化	口腔卫生用品	成人牙膏	20150114	1		18.9
167	日配	冷藏肉制品	肉类	20150114	1		20.3
368	粮油	食用油	大豆油	20150114	1		18.9
81	冲调	茶叶	包装茶	20150114	2		14.3
346	洗化	纸制品	无芯纸	20150114	1		10.9
698	粮油	五谷杂粮	糯米粉	20150114	1		7.9
693	日配	常温乳品	利乐砖纯奶	20150114	24		3
13	洗化	口腔卫生用品	成人牙膏	20150114	1		16.9
196	蔬果	水果	苹果类	20150114	1.378		4.98
679	蔬果	加工豆类	豆腐	20150114	0.673		2.96
433	酒饮	乳饮料	乳酸菌饮料	20150114	1		5.5
667	粮油	五谷杂粮	袋装白米	20150114	1		49.9
670	蔬果	加工豆类	豆干豆皮	20150114	0.344		6.96
516	休闲	炒货	其他炒货	20150114	0.396		43.8
699	酒饮	净水	国产矿水	20150114	48		1.5
700	休闲	蜜饯	葡萄干	20150114	0.474		35.8
677	蔬果	蔬菜	花果	20150114	0.428		1.98
672	休闲	糕点	派	20150114	1		9.9
691	粮油	五谷杂粮	杂粮	20150114	0.728		13.8
691	休闲	即食熟制品	其他即食熟制品	20150114	0.24		60
686	休闲	果冻	杯装果冻	20150114	1		4.2
346	洗化	洗浴用品	香皂	20150114	1		4.7
696	蔬果	加工豆类	豆腐	20150114	0.555		2.96
32	蔬果	蔬菜	叶菜	20150114	0.941		2.56
102	蔬果	蔬菜	花果	20150114	0.346		2.58
102	家居	厨房清洁	百洁布	20150114	1		10
400	粮油	袋装速食面组	牛肉口味	20150114	1		14.7
694	休闲	膨化点心	米制点心	20150114	0.182		27.8
346	肉禽	猪肉	猪下水	20150114	0.778		19.8
696	蔬果	蔬菜	鲜调味	20150114	0.224		3.56
669	熟食	现制中式面点	现制蒸类	20150114	0.477		6
237	粮油	液体调料	料酒	20150114	1		12.9
660	蔬果	水果	瓜类	20150114	2.046		5.98
662	蔬果	蔬菜	根茎	20150114	0.324		3.96
662	粮油	罐头	水果罐头	20150114	1		8.5
668	日配	常温肉制品	猪肉火腿肠	20150114	1		16.3
39	休闲	糕点	中式糕点	20150114	0.188		39.6
441	粮油	液体调料	香醋	20150114	1		4.3
669	肉禽	猪肉	猪骨	20150114	1.058		41.8
13	家居	卫浴用品	搓澡巾及手套	20150114	1		10
62	粮油	食用油	玉米油	20150114	1		19.3
662	粮油	调味料	鸡精	20150114	1		8.5
352	日配	蛋类	新鲜蛋品	20150114	0.796		6.78
701	洗化	纸制品	软抽纸巾	20150114	1		14.9
553	粮油	煮食面/粉	挂面	20150114	1		4.7
668	日配	外送面包糕点	外送甜面包	20150114	0.3		17.8
656	蔬果	水果	蕉类	20150114	2.073		5.96
656	休闲	饼干	钙奶	20150114	1		4.7
670	蔬果	蔬菜	叶菜	20150114	1		4.98
670	休闲	糕点	蛋糕	20150114	0.376		51.6
702	肉禽	猪肉	鲜猪肉	20150114	0.444		27.8
127	蔬果	蔬菜	花果	20150114	0.307		1.98
127	粮油	袋装速食面组	牛肉口味	20150114	1		14.7
698	日配	蛋类	新鲜蛋品	20150114	1.64		6.78
696	水产	冰鲜水产	贝蛤类	20150114	0.464		30
503	蔬果	蔬菜	根茎	20150114	0.5		3.96
700	粮油	盐/糖	功能糖	20150114	1		12.3
553	蔬果	水果	蕉类	20150114	0.916		5.96
389	粮油	南北干货	干果	20150114	1		25.9
503	蔬果	蔬菜	叶菜	20150114	0.23		5.6
670	粮油	盐/糖	红糖	20150114	1		7.9
198	蔬果	蔬菜	菌菇类	20150114	0.226		18
702	洗化	卫生巾	夜用卫生巾	20150114	1		2.9
690	针织	毛巾	花色面巾	20150114	2		4.9
84	蔬果	蔬菜	鲜调味	20150114	0.204		15.6
683	洗化	卫生巾	日用卫生巾	20150114	1		8
591	蔬果	蔬菜	根茎	20150114	0.534		3.96
591	蔬果	蔬菜	芽菜	20150114	0.528		1.48
672	洗化	卫生巾	夜用卫生巾	20150114	1		8.7
676	蔬果	蔬菜	花果	20150114	0.5		5.6
676	日配	冷藏乳品	冷藏原味鲜乳	20150114	1		15.9
676	粮油	五谷杂粮	散称白米	20150114	1.358		4.2
669	粮油	五谷杂粮	散称白米	20150114	4.11		5.58
551	洗化	卫生巾	夜用卫生巾	20150114	1		6.9
661	蔬果	水果	梨类	20150114	2.05		3.18
676	粮油	液体调料	料酒	20150114	1		3.9
663	日配	蛋类	新鲜蛋品	20150114	1.754		6.78
668	休闲	糕点	派	20150114	1		2
668	休闲	巧克力	夹心巧克力	20150114	1		4.5
691	休闲	糕点	散称糕点	20150114	0.28		15.8
398	熟食	卤制熟食	卤制畜类	20150114	0.104		80
680	日配	冷藏乳品	冷藏营养酸乳	20150114	1		11.9
102	粮油	盐/糖	功能盐	20150114	1		2.3
694	休闲	糕点	中式糕点	20150114	0.078		25
52	日配	常温乳品	利乐砖加味奶	20150114	12		3.5
691	日配	蛋类	新鲜蛋品	20150114	1.138		19.2
433	蔬果	蔬菜	叶菜	20150114	0.517		5.6
352	休闲	膨化点心	袋装薯片	20150114	1		3.3
346	蔬果	加工豆类	豆干豆皮	20150114	0.408		9.96
698	日配	外送面包糕点	外送甜面包	20150114	0.234		17.8
696	蔬果	蔬菜	鲜调味	20150114	0.464		6.56
47	蔬果	水果	蕉类	20150114	0.603		5.96
59	熟食	现制中式面点	现制蒸类	20150114	0.426		6
669	蔬果	蔬菜	根茎	20150114	0.466		4
669	休闲	饼干	钙奶	20150114	1		2.7
703	日配	蛋类	新鲜蛋品	20150114	1.648		6.78
62	肉禽	猪肉	猪骨	20150114	1.238		41.8
662	日配	常温乳品	利乐砖乳酸菌	20150114	12		5.5
662	洗化	口腔卫生用品	成人牙膏	20150114	1		26.9
318	日配	常温肉制品	猪肉火腿肠	20150114	1		16.3
352	粮油	五谷杂粮	散称白米	20150114	4.234		4.2
151	休闲	饼干	夹心	20150114	1		5.5
681	冲调	茶叶	包装茶	20150114	1		6.7
665	冲调	冲饮品	奶茶饮品	20150114	3		3
301	日配	冷藏乳品	其它冷藏乳品	20150114	1		5.5
674	日配	常温乳品	利乐砖纯奶	20150114	1		90
670	蔬果	水果	柑桔柚类	20150114	1.416		10
692	蔬果	水果	蕉类	20150114	1.602		5.96
581	酒饮	碳酸饮料	可乐型	20150114	1		2.8
542	休闲	糕点	其他糕点	20150114	0.212		19.8
690	酒饮	乳饮料	加味酸乳饮	20150114	1		43
591	洗化	洗浴用品	沐浴露	20150114	1		14.9
672	休闲	炒货	松子	20150114	0.184		68
672	洗化	卫生巾	夜用卫生巾	20150114	1		7.5
551	洗化	卫生巾	日用卫生巾	20150114	1		9.5
52	蔬果	蔬菜	叶菜	20150114	0.517		2.56
551	针织	床品单/套件	被套	20150114	2		40
673	粮油	调味料	调理粉	20150114	1		2.9
634	肉禽	猪肉	鲜猪肉	20150114	0.166		29.8
686	日配	冷藏乳品	冷藏加味酸乳	20150114	1		14.9
677	粮油	南北干货	蔬菜	20150114	0.202		70
683	蔬果	蔬菜	根茎	20150114	0.776		2.56
181	蔬果	水果	梨类	20150114	1.575		11.98
704	日配	冷藏乳品	冷藏原味鲜乳	20150114	1		12.8
398	蔬果	蔬菜	花果	20150114	0.38		2.58
381	蔬果	其它加工	咸菜干货	20150114	0.546		2
280	休闲	即食熟制品	其他即食熟制品	20150114	1		2.7
705	肉禽	猪肉	猪骨	20150114	1.332		41.8
692	蔬果	蔬菜	叶菜	20150114	0.534		6
346	蔬果	蔬菜	花果	20150114	0.458		5.8
666	日配	冷藏肉制品	香肠类	20150114	1		16.5
666	日配	冷藏乳品	冷藏乳酸菌	20150114	1		12.9
151	蔬果	水果	柑桔柚类	20150114	1.578		2
694	休闲	饼干	夹心	20150114	1		5.7
181	蔬果	蔬菜	叶菜	20150114	0.209		5.6
686	蔬果	水果	进口水果	20150114	0.49		17.6
686	粮油	袋装速食面组	牛肉口味	20150114	1		22.5
453	蔬果	蔬菜	叶菜	20150114	0.612		5.8
346	洗化	个人卫生用品	绷带/纱布	20150114	1		1
706	酒饮	黄酒	普通黄酒	20150114	1		23.7
675	洗化	纸制品	软抽纸巾	20150114	4		9.7
32	蔬果	蔬菜	花果	20150114	0.602		4.56
706	粮油	煮食面/粉	挂面	20150114	2		2.9
707	文体	笔类	记号笔	20150114	1		3.3
604	熟食	现制中式面点	现制蒸类	20150114	4		0.5
301	休闲	膨化点心	袋装薯片	20150114	1		2.7
398	蔬果	蔬菜	菌菇类	20150114	0.402		6.56
346	日配	冷藏肉制品	肉类	20150114	1		14.9
665	日配	冷藏乳品	冷藏乳酸菌	20150114	1		12.9
669	蔬果	蔬菜	根茎	20150114	0.52		3.96
13	休闲	饼干	散称饼干	20150114	0.248		19.8
62	肉禽	猪肉	鲜猪肉	20150114	0.53		19.8
688	日配	常温乳品	利乐砖乳酸菌	20150114	12		5.5
698	休闲	饼干	趣味/休闲	20150114	1		3.9
698	家居	一次性用品	其他一次性用品	20150114	1		2.5
503	蔬果	蔬菜	芽菜	20150114	0.632		1.76
32	粮油	盐/糖	红糖	20150114	2		4.9
664	粮油	液体调料	料酒	20150114	1		4.3
664	粮油	调味酱	甜面/豆瓣酱	20150114	1		5.7
352	粮油	袋装速食面组	牛肉口味	20150114	1		14.7
352	洗化	纸制品	平板纸	20150114	1		3.7
553	家居	厨房清洁	锅刷	20150114	1		5
702	蔬果	蔬菜	根茎	20150114	0.834		7.8
516	蔬果	水果	柑桔柚类	20150114	0.542		10
143	熟食	凉拌熟食	凉拌素食	20150114	0.276		20
286	肉禽	猪肉	猪骨	20150114	1.132		35
700	日配	常温乳品	利乐砖酸酸乳	20150114	1		66
441	蔬果	蔬菜	花果	20150114	0.398		5.8
441	洗化	纸制品	软抽纸巾	20150114	1		21.9
441	洗化	卫生巾	夜用卫生巾	20150114	1		6.3
670	休闲	糕点	散称糕点	20150114	0.384		33.8
665	洗化	纸制品	无芯纸	20150114	4		15.5
13	休闲	糕点	散称糕点	20150114	0.162		19
196	粮油	罐头	肉类罐头	20150114	1		8.9
301	休闲	炒货	香瓜子	20150114	0.314		13.8
591	蔬果	蔬菜	根茎	20150114	1.307		2.56
591	休闲	蜜饯	山楂	20150114	0.228		25.8
672	洗化	口腔卫生用品	成人牙膏	20150114	1		9.9
56	粮油	调味酱	辣酱	20150114	1		8.9
662	粮油	液体调料	料酒	20150114	1		1.9
656	粮油	罐头	水果罐头	20150114	1		20.3
318	日配	常温乳品	利乐砖纯奶	20150114	24		3
349	肉禽	鸡产品	整鸡	20150114	2		10.8
143	酒饮	运动机能饮料	健康机能饮料	20150114	1		4
591	蔬果	水果	其它水果	20150114	1		7
553	蔬果	蔬菜	叶菜	20150114	0.79		3.96
553	家居	厨房清洁	钢丝球	20150114	1		4.5
671	洗化	卫生巾	卫生护垫	20150114	1		7.7
691	休闲	膨化点心	袋装薯片	20150114	1		2.7
634	蔬果	水果	蕉类	20150114	1.224		9.98
181	蔬果	蔬菜	花果	20150114	0.224		9.6
264	家居	打扫用品	普通拖把	20150114	1		30
381	肉禽	猪肉	猪下水	20150114	0.254		19.8
47	日配	冷藏乳品	冷藏乳酸菌	20150114	1		9.9
102	蔬果	蔬菜	菌菇类	20150114	0.18		9
400	蔬果	水果	苹果类	20150114	1.329		17.8
694	休闲	饼干	夹心	20150114	1		5.3
143	酒饮	纯果汁	纯桃汁	20150114	1		11.9
210	蔬果	水果	蕉类	20150114	1.364		5.96
84	休闲	炒货	豆类	20150114	0.5		19.8
212	肉禽	鸡产品	分割鸡件	20150114	1.006		35.8
346	洗化	洗浴用品	香皂	20150114	1		4.9
604	日配	常温乳品	利乐砖纯奶	20150114	24		3
684	蔬果	蔬菜	根茎	20150114	0.558		1.96
372	粮油	南北干货	粉丝/条	20150114	1		4.3
39	休闲	即食熟制品	鱼类	20150114	1		1
441	蔬果	蔬菜	花果	20150114	0.192		7.96
378	日配	常温乳品	利乐砖纯奶	20150114	24		3
127	蔬果	水果	柑桔柚类	20150114	1.444		10
32	蔬果	蔬菜	鲜调味	20150114	0.594		3.56
102	蔬果	蔬菜	其它蔬菜	20150114	0.362		12
694	休闲	饼干	夹心	20150114	1		5.7
304	肉禽	猪肉	猪骨	20150114	1.318		41.8
434	日配	冷藏乳品	冷藏加味酸乳	20150114	1		7.5
581	洗化	口腔卫生用品	儿童牙刷	20150114	1		3
301	粮油	五谷杂粮	杂粮	20150114	0.74		13.8
301	休闲	膨化点心	袋装薯片	20150114	1		2.5
662	蔬果	蔬菜	叶菜	20150114	0.226		12
678	日配	常温乳品	利乐砖纯奶	20150114	24		3
697	洗化	纸制品	无芯纸	20150114	1		19.9
697	洗化	纸制品	软抽纸巾	20150114	1		15.9
151	蔬果	蔬菜	根茎	20150114	0.394		2.56
682	蔬果	水果	柑桔柚类	20150114	0.978		10
656	冲调	冲调食品	芝麻糊	20150114	1		17.3
433	酒饮	碳酸饮料	可乐型	20150114	1		3
349	休闲	炒货	带壳花生	20150114	0.16		11.8
372	针织	床品单/套件	四件套及以上	20150114	2		69
667	粮油	五谷杂粮	糯米粉	20150114	1		7.9
671	冲调	冲调食品	芝麻糊	20150114	1		16.3
142	洗化	纸制品	软抽纸巾	20150114	1		9.7
700	休闲	蜜饯	葡萄干	20150114	0.45		33.8
677	粮油	五谷杂粮	杂粮	20150114	0.474		11.8
84	蔬果	水果	蕉类	20150114	1.56		5.96
591	日配	冷冻包子馒头	甜馅包子	20150114	1		7.7
672	酒饮	碳酸饮料	可乐型	20150114	1		4.9
691	日配	冷藏肉制品	其它肠类	20150114	2		1.5
634	蔬果	蔬菜	菌菇类	20150114	0.312		18
264	粮油	酱菜类	笋类	20150114	1		8.9
381	肉禽	鸡产品	整鸡	20150114	1		10.8
704	日配	常温乳品	利乐枕加味奶	20150114	32		2.8
47	蔬果	水果	柑桔柚类	20150114	1.362		10
681	冲调	咖啡	咖啡	20150114	1		9.9
372	粮油	五谷杂粮	散称白米	20150114	25		5.58
542	休闲	糕点	中式糕点	20150114	0.238		39.6
441	蔬果	蔬菜	花果	20150114	0.694		2.58
592	肉禽	猪肉	鲜猪肉	20150115	0.292		29.8
592	熟食	中式熟菜	中式水产熟菜	20150115	0.282		28
172	休闲	炒货	带壳花生	20150115	0.624		11.8
507	洗化	口腔卫生用品	成人牙膏	20150115	1		8.9
107	洗化	浴厕厨清洁剂	洁厕剂	20150115	1		10.7
619	休闲	糕点	蛋卷	20150115	1		4.7
107	休闲	糕点	沙琪玛	20150115	1		13.7
92	蔬果	蔬菜	菌菇类	20150115	0.374		9
189	日配	蛋类	新鲜蛋品	20150115	0.836		6.78
189	休闲	炒货	香瓜子	20150115	0.16		13.8
708	休闲	糖果	硬糖	20150115	1		5.9
706	蔬果	蔬菜	叶菜	20150115	0.47		5.8
523	蔬果	蔬菜	根茎	20150115	1.495		2.56
506	肉禽	猪肉	鲜猪肉	20150115	0.272		19.8
73	休闲	糖果	奶糖	20150115	0.18		47.8
709	日配	蛋类	新鲜蛋品	20150115	2.446		6.78
51	蔬果	蔬菜	鲜调味	20150115	0.001		5.98
592	蔬果	蔬菜	其它蔬菜	20150115	0.33		7.96
300	肉禽	鸡产品	分割鸡件	20150115	0.266		35.8
706	洗化	纸制品	软抽纸巾	20150115	1		14.9
710	酒饮	果汁饮料	桃饮料	20150115	1		8.9
344	休闲	糕点	派	20150115	1		9.9
592	蔬果	蔬菜	菌菇类	20150115	0.292		16.8
204	蔬果	蔬菜	叶菜	20150115	0.098		12
204	蔬果	其它加工	咸菜干货	20150115	0.25		2
405	蔬果	蔬菜	叶菜	20150115	0.532		3.96
405	粮油	调味酱	甜面/豆瓣酱	20150115	1		2
205	蔬果	加工豆类	豆类料理	20150115	0.32		21.6
708	休闲	饼干	钙奶	20150115	1		2.7
711	日配	冷藏料理	冷藏禽类	20150115	1		2.3
711	休闲	炒货	香瓜子	20150115	1		8.7
382	休闲	进口食品	进口休闲食品	20150115	1		10
712	日配	常温乳品	百利包加味奶	20150115	1		2
713	蔬果	蔬菜	根茎	20150115	0.7		2.56
714	家居	保鲜用品	保鲜袋	20150115	1		10
715	休闲	饼干	夹心	20150115	1		4.3
190	休闲	即食熟制品	其他即食熟制品	20150115	1		2.7
711	日配	冷藏乳品	冷藏加味酸乳	20150115	1		15.5
711	洗化	口腔卫生用品	成人牙膏	20150115	1		9.9
709	休闲	炒货	带壳花生	20150115	0.502		11.8
716	休闲	饼干	趣味/休闲	20150115	1		3.9
715	休闲	炒货	去壳花生	20150115	1		2.9
203	蔬果	水果	柑桔柚类	20150115	0.6		7.98
203	烘焙	现制西式糕点	现制西式糕点	20150115	0.556		16
204	肉禽	猪肉	鲜猪肉	20150115	0.568		29.8
717	休闲	口香糖	其他口香糖	20150115	1		3.4
92	蔬果	水果	柑桔柚类	20150115	1.092		2
718	熟食	现制中式面点	现制蒸类	20150115	4		0.5
258	粮油	桶杯装速食面	禽肉口味	20150115	1		5.7
134	粮油	南北干货	桂圆	20150115	1		20.3
134	粮油	南北干货	红枣	20150115	1		39.9
712	日配	冷藏乳品	冷藏乳酸菌	20150115	1		12.9
24	粮油	酱菜类	榨菜	20150115	1		0.5
163	蔬果	水果	苹果类	20150115	-1.182		19.8
163	蔬果	水果	苹果类	20150115	1.182		19.8
476	蔬果	蔬菜	其它蔬菜	20150115	4		2
719	洗化	纸制品	无芯纸	20150115	1		1.9
718	肉禽	猪肉	鲜猪肉	20150115	0.316		29.8
51	蔬果	蔬菜	根茎	20150115	0.136		5
716	休闲	饼干	夹心	20150115	1		4.5
716	休闲	膨化点心	米制点心	20150115	1		3.8
204	休闲	炒货	带壳花生	20150115	0.258		11.8
396	蔬果	蔬菜	叶菜	20150115	1.304		1.96
681	休闲	糕点	散称糕点	20150115	0.372		27.8
344	休闲	糕点	蛋糕	20150115	0.218		51.6
507	洗化	口腔卫生用品	成人牙膏	20150115	1		2.9
507	家居	厨房清洁	钢丝球	20150115	1		4.5
506	蔬果	蔬菜	花果	20150115	0.42		1.98
720	日配	冷藏乳品	冷藏乳酸菌	20150115	1		12.9
629	日配	常温肉制品	猪肉火腿肠	20150115	5		2
670	蔬果	其它加工	咸菜干货	20150115	1.479		2
670	粮油	液体调料	生抽酱油	20150115	1		17.3
721	休闲	膨化点心	米制点心	20150115	0.334		27.8
396	休闲	糕点	散称糕点	20150115	0.188		33.8
681	休闲	膨化点心	袋装薯片	20150115	1		2.7
710	酒饮	葡萄/果酒	其他葡萄果酒	20150115	1		13.9
715	休闲	糖果	棉花糖	20150115	1		3.7
709	肉禽	猪肉	鲜猪肉	20150115	0.814		29.8
524	蔬果	水果	柑桔柚类	20150115	1.048		2
708	休闲	饼干	夹心	20150115	1		5.3
711	日配	冷藏料理	冷藏禽类	20150115	3		2.3
722	粮油	调味酱	辣酱	20150115	1		5.3
205	蔬果	蔬菜	花果	20150115	0.694		20
722	粮油	调味酱	甜面/豆瓣酱	20150115	1		6.9
382	日配	常温乳品	利乐砖乳酸菌	20150115	12		5.5
721	蔬果	蔬菜	芽菜	20150115	0.434		1.48
721	蔬果	蔬菜	菌菇类	20150115	0.212		18
723	日配	蛋类	新鲜蛋品	20150115	0.772		6.78
92	蔬果	水果	进口水果	20150115	1.686		17.6
87	蔬果	蔬菜	根茎	20150115	0.45		3.96
607	日配	蛋类	新鲜蛋品	20150115	0.99		6.78
595	蔬果	加工豆类	豆干豆皮	20150115	0.268		7.76
134	洗化	卫生巾	夜用卫生巾	20150115	1		9.9
134	洗化	卫生巾	套装卫生巾	20150115	1		11.9
712	日配	冷藏乳品	冷藏加味酸乳	20150115	1		15.5
712	休闲	糖果	硬糖	20150115	1		14.9
87	粮油	五谷杂粮	常规面粉	20150115	1		28.9
102	蔬果	水果	进口水果	20150115	0.488		17.6
724	休闲	饼干	苏打	20150115	1		3.5
127	粮油	五谷杂粮	杂粮粉	20150115	0.905		4
709	蔬果	蔬菜	叶菜	20150115	1.437		2.56
592	蔬果	蔬菜	叶菜	20150115	1.55		1.96
382	休闲	糕点	煎饼	20150115	1		7.3
344	蔬果	蔬菜	花果	20150115	0.502		5.8
344	酒饮	果汁饮料	植物蛋白饮料	20150115	1		3.3
725	蔬果	蔬菜	其它蔬菜	20150115	0.29		7.96
708	粮油	袋装速食面	干脆面	20150115	1		1.5
710	休闲	巧克力	黑/纯巧克力	20150115	1		7.9
710	酒饮	乳饮料	加味酸乳饮	20150115	1		5
681	休闲	糕点	散称糕点	20150115	0.218		27.8
681	休闲	糕点	散称糕点	20150115	0.25		27.8
