顾客编号,大类名称,中类名称,小类名称,销售日期,销售数量,销售金额,商品单价
231,粮油,调味料,香辛料,20150126,1.0,2.7,2.7
142,日配,冷藏乳品,冷藏乳酸菌,20150126,1.0,12.9,12.9
142,洗化,纸制品,无芯纸,20150126,1.0,24.9,24.9
142,洗化,卫生巾,夜用卫生巾,20150126,1.0,8.9,8.9
204,熟食,卤制熟食,卤制畜类,20150126,0.204,18.36,90.0
51,蔬果,蔬菜,叶菜,20150126,1.0,4.98,4.98
1064,粮油,罐头,肉类罐头,20150126,2.0,17.8,8.9
791,洗化,纸制品,无芯纸,20150126,1.0,24.9,24.9
962,日配,外送面包糕点,外送甜面包,20150126,0.824,14.6672,17.8
51,粮油,南北干货,粉丝/条,20150126,1.0,3.9,3.9
395,休闲,糕点,散称糕点,20150126,0.338,9.3964,27.8
105,蔬果,蔬菜,花果,20150126,0.362,3.4752,9.6
52,蔬果,蔬菜,根茎,20150126,0.212,1.2296,5.8
1064,休闲,即食熟制品,蛋类,20150126,16.0,17.6,1.1
388,洗化,口腔卫生用品,成人牙膏,20150126,1.0,13.9,13.9
90,洗化,纸制品,软抽纸巾,20150126,1.0,15.9,15.9
87,蔬果,蔬菜,根茎,20150126,0.852,5.58912,6.56
212,酒饮,纯果汁,纯桃汁,20150126,1.0,11.9,11.9
87,休闲,饼干,钙奶,20150126,1.0,2.9,2.9
281,蔬果,蔬菜,鲜调味,20150126,0.49,3.2144,6.56
1007,蔬果,蔬菜,花果,20150126,1.781,4.59498,2.58
12,日配,蛋类,新鲜蛋品,20150126,0.524,3.55272,6.78
621,蔬果,水果,蕉类,20150126,1.037,6.18052,5.96
127,粮油,袋装速食面组,牛肉口味,20150126,1.0,14.7,14.7
127,粮油,调味酱,辣酱,20150126,1.0,9.5,9.5
878,肉禽,猪肉,鲜猪肉,20150126,0.366,10.1748,27.8
878,肉禽,猪肉,鲜猪肉,20150126,0.304,8.4512,27.8
188,休闲,膨化点心,袋装薯片,20150126,1.0,3.3,3.3
986,肉禽,猪肉,鲜猪肉,20150126,1.994,51.4452,25.8
962,熟食,现制中式面点,现制烙类,20150126,2.0,2.0,1.0
1077,肉禽,猪肉,鲜猪肉,20150126,0.184,5.4832,29.8
396,蔬果,蔬菜,鲜调味,20150126,0.084,1.3104,15.6
281,休闲,糕点,中式糕点,20150126,0.376,14.8896,39.6
783,蔬果,蔬菜,叶菜,20150126,0.309,1.7304,5.6
270,蔬果,蔬菜,叶菜,20150126,0.116,0.76096,6.56
1061,蔬果,水果,进口水果,20150126,0.18,2.862,15.9
676,日配,蛋类,新鲜蛋品,20150126,0.936,6.34608,6.78
676,酒饮,碳酸饮料,可乐型,20150126,1.0,2.0,2.0
51,蔬果,蔬菜,根茎,20150126,0.326,0.5868,1.8
108,休闲,即食熟制品,鱼类,20150126,10.0,10.0,1.0
1064,日配,常温乳品,利乐砖纯奶,20150126,24.0,72.0,3.0
108,粮油,南北干货,粉丝/条,20150126,0.766,5.2088,6.8
986,肉禽,猪肉,鲜猪肉,20150126,1.926,49.6908,25.8
1068,蔬果,蔬菜,根茎,20150126,0.798,6.0648,7.6
551,粮油,五谷杂粮,杂粮,20150126,0.706,6.2834,8.9
551,文体,笔类,其他笔类,20150126,1.0,2.3,2.3
962,洗化,洗衣用品,洗衣粉,20150126,1.0,41.9,41.9
352,粮油,调味酱,甜面/豆瓣酱,20150126,1.0,2.0,2.0
142,粮油,液体调料,陈醋,20150126,1.0,6.9,6.9
142,洗化,卫生巾,夜用卫生巾,20150126,1.0,8.9,8.9
142,洗化,卫生巾,卫生护垫,20150126,1.0,9.9,9.9
204,蔬果,蔬菜,根茎,20150126,0.643,2.54628,3.96
600,粮油,桶杯装速食面,牛肉口味,20150126,1.0,4.9,4.9
105,蔬果,蔬菜,根茎,20150126,0.74,1.8944,2.56
223,蔬果,蔬菜,菌菇类,20150126,0.442,7.4256,16.8
1077,蔬果,蔬菜,根茎,20150126,0.914,3.61944,3.96
551,粮油,五谷杂粮,杂粮,20150126,1.006,12.9774,12.9
52,蔬果,水果,苹果类,20150126,1.304,23.2112,17.8
142,蔬果,其它加工,咸菜干货,20150126,0.382,0.764,2.0
90,洗化,纸制品,手帕纸,20150126,1.0,6.9,6.9
621,休闲,糕点,其他糕点,20150126,0.662,10.4596,15.8
12,洗化,浴厕厨清洁剂,厨房清洁剂,20150126,1.0,6.9,6.9
378,休闲,口香糖,无糖口香糖,20150126,1.0,10.0,10.0
437,蔬果,水果,苹果类,20150126,1.18,21.004,17.8
32,蔬果,水果,柑桔柚类,20150126,0.552,5.52,10.0
1036,日配,常温乳品,利乐枕纯奶,20150126,16.0,43.2,2.7
676,休闲,饼干,钙奶,20150126,1.0,3.9,3.9
1077,肉禽,肉禽原料,肉禽包装原料,20150126,0.272,7.616,28.0
1077,粮油,酱菜类,腐乳,20150126,1.0,6.7,6.7
644,蔬果,蔬菜,叶菜,20150126,0.257,1.4906,5.8
986,肉禽,猪肉,鲜猪肉,20150126,2.236,57.6888,25.8
986,蔬果,蔬菜,叶菜,20150126,4.904,27.4624,5.6
1081,文体,胶水胶带,易事贴,20150126,1.0,2.3,2.3
576,粮油,调味料,香辛粉,20150126,1.0,2.7,2.7
1077,蔬果,蔬菜,有机蔬菜,20150126,0.349,1.745,5.0
783,蔬果,蔬菜,花果,20150126,0.53,1.3674,2.58
783,粮油,调味料,淀/酵/碱粉,20150126,1.0,1.9,1.9
139,蔬果,水果,苹果类,20150126,1.394,24.8132,17.8
113,蔬果,水果,进口水果,20150126,2.0,20.0,10.0
1019,蔬果,蔬菜,叶菜,20150126,0.355,0.9088,2.56
576,粮油,调味料,香辛粉,20150126,1.0,3.9,3.9
51,休闲,糕点,其他糕点,20150126,0.326,5.1508,15.8
395,蔬果,水果,其它水果,20150126,0.932,21.436,23.0
1064,休闲,炒货,带壳花生,20150126,1.0,4.2,4.2
551,休闲,糕点,派,20150126,1.0,18.9,18.9
1077,日配,冷冻馄饨,其它馄饨,20150126,1.0,7.3,7.3
839,休闲,糕点,蛋卷,20150127,1.0,4.5,4.5
464,酒饮,国产白酒,普通低度白酒,20150127,1.0,24.9,24.9
847,冲调,冲调食品,豆奶粉,20150127,1.0,23.9,23.9
913,蔬果,蔬菜,叶菜,20150127,0.345,2.001,5.8
474,日配,常温乳品,百利包加味奶,20150127,4.0,8.0,2.0
70,水产,干货水产,干货虾蟹贝类,20150127,0.268,8.04,30.0
1093,蔬果,蔬菜,叶菜,20150127,0.456,2.5536,5.6
1093,蔬果,水果,进口水果,20150127,2.27,39.952,17.6
509,蔬果,加工豆类,豆腐,20150127,0.465,1.3764,2.96
464,粮油,南北干货,蔬菜,20150127,0.162,11.34,70.0
75,蔬果,蔬菜,叶菜,20150127,1.415,2.7734,1.96
745,肉禽,猪肉,鲜猪肉,20150127,0.606,16.8468,27.8
1064,冲调,蜂蜜/面包酱,蜂蜜,20150127,1.0,25.7,25.7
1096,粮油,液体调料,凉拌酱油,20150127,1.0,4.9,4.9
227,肉禽,鸡产品,分割鸡件,20150127,0.246,4.3296,17.6
227,蔬果,蔬菜,根茎,20150127,0.242,1.21,5.0
1097,休闲,炒货,豆类,20150127,1.0,3.0,3.0
1093,蔬果,蔬菜,菌菇类,20150127,1.0,30.0,30.0
352,蔬果,蔬菜,芽菜,20150127,0.49,1.3622,2.78
847,粮油,罐头,八宝粥,20150127,12.0,38.4,3.2
745,肉禽,猪肉,鲜猪肉,20150127,0.942,28.0716,29.8
92,蔬果,水果,柑桔柚类,20150127,1.046,2.092,2.0
156,蔬果,蔬菜,鲜调味,20150127,0.584,3.83104,6.56
144,蔬果,蔬菜,根茎,20150127,0.452,1.78992,3.96
145,粮油,调味酱,辣酱,20150127,1.0,8.9,8.9
327,蔬果,蔬菜,花果,20150127,0.881,2.27298,2.58
666,休闲,无糖食品,无糖休闲食品,20150127,0.43,7.74,18.0
105,蔬果,蔬菜,根茎,20150127,0.534,0.9612,1.8
187,蔬果,蔬菜,花果,20150127,0.438,3.4164,7.8
1093,蔬果,蔬菜,叶菜,20150127,1.0,4.98,4.98
1093,蔬果,蔬菜,花果,20150127,0.31,1.736,5.6
1093,日配,常温乳品,利乐砖营养奶,20150127,12.0,58.8,4.9
1093,日配,蛋类,新鲜蛋品,20150127,1.0,78.0,78.0
474,蔬果,蔬菜,菌菇类,20150127,0.342,3.078,9.0
70,蔬果,蔬菜,芽菜,20150127,0.312,0.86736,2.78
745,蔬果,加工豆类,豆干豆皮,20150127,0.252,1.95552,7.76
1096,粮油,液体调料,料酒,20150127,1.0,6.7,6.7
1097,休闲,膨化点心,袋装薯片,20150127,1.0,5.9,5.9
658,粮油,调味酱,色拉酱,20150127,1.0,9.9,9.9
1093,蔬果,水果,其它水果,20150127,1.47,8.7612,5.96
1093,日配,常温乳品,利乐砖纯奶,20150127,12.0,58.8,4.9
75,蔬果,蔬菜,菌菇类,20150127,0.536,3.51616,6.56
1093,蔬果,蔬菜,花果,20150127,0.588,1.51704,2.58
309,蔬果,蔬菜,根茎,20150127,0.482,3.7596,7.8
309,蔬果,蔬菜,花果,20150127,0.482,1.90872,3.96
553,粮油,调味酱,辣酱,20150127,1.0,7.9,7.9
205,蔬果,蔬菜,根茎,20150127,0.4,24.0,60.0
47,粮油,酱菜类,其它酱菜,20150127,0.278,3.2804,11.8
51,蔬果,蔬菜,其它蔬菜,20150127,2.0,4.0,2.0
127,日配,冷冻水饺,其它水饺,20150127,1.0,8.3,8.3
156,粮油,液体调料,其他酱油,20150127,1.0,8.9,8.9
309,蔬果,蔬菜,花果,20150127,0.42,6.72,16.0
32,蔬果,蔬菜,根茎,20150127,0.2,1.16,5.8
144,蔬果,蔬菜,根茎,20150127,0.65,1.274,1.96
311,洗化,卫生巾,夜用卫生巾,20150127,1.0,9.9,9.9
1104,家电,季节性电器,其他季节性电器,20150127,1.0,38.0,38.0
311,肉禽,猪肉,鲜猪肉,20150127,0.218,6.0604,27.8
1104,洗化,浴厕厨清洁剂,餐具清洁剂,20150127,1.0,5.9,5.9
1058,蔬果,蔬菜,根茎,20150127,0.494,2.47,5.0
205,蔬果,蔬菜,花果,20150127,0.474,1.22292,2.58
497,日配,蛋类,新鲜蛋品,20150127,0.996,6.75288,6.78
658,蔬果,蔬菜,菌菇类,20150127,0.274,4.932,18.0
309,日配,冷藏乳品,冷藏乳酸菌,20150127,1.0,11.5,11.5
1097,休闲,饼干,散称饼干,20150127,0.352,6.9696,19.8
1097,休闲,膨化点心,粟米类,20150127,1.0,2.9,2.9
1093,蔬果,水果,柑桔柚类,20150127,1.842,14.66232,7.96
105,蔬果,蔬菜,鲜调味,20150127,0.116,1.1136,9.6
105,粮油,袋装速食面,干脆面,20150127,1.0,0.5,0.5
1105,粮油,液体调料,香醋,20150127,1.0,5.9,5.9
51,蔬果,蔬菜,有机蔬菜,20150127,0.468,2.34,5.0
311,蔬果,蔬菜,根茎,20150127,0.662,2.62152,3.96
81,粮油,酱菜类,蔬菜,20150127,1.0,4.3,4.3
847,休闲,糕点,中式糕点,20150127,1.0,9.3,9.3
637,洗化,纸制品,无芯纸,20150127,1.0,14.5,14.5
666,日配,冷藏乳品,冷藏乳酸菌,20150127,1.0,12.9,12.9
127,蔬果,蔬菜,花果,20150127,0.822,2.12076,2.58
308,休闲,巧克力,黑/纯巧克力,20150127,1.0,13.5,13.5
308,休闲,巧克力,黑/纯巧克力,20150127,1.0,19.9,19.9
32,洗化,洗护发用品,洗发水,20150127,1.0,9.5,9.5
464,粮油,南北干货,蔬菜,20150127,0.2,14.0,70.0
474,粮油,盐/糖,功能盐,20150127,1.0,2.3,2.3
474,粮油,液体调料,滴醋,20150127,1.0,3.8,3.8
1058,粮油,液体调料,滴醋,20150127,1.0,4.8,4.8
1007,冲调,冲饮品,奶茶饮品,20150127,1.0,9.9,9.9
1093,蔬果,蔬菜,花果,20150127,0.294,2.8224,9.6
75,蔬果,蔬菜,根茎,20150127,0.302,1.208,4.0
227,日配,冷冻汤圆,其它汤圆,20150127,1.0,5.9,5.9
144,粮油,五谷杂粮,常规面粉,20150127,1.0,19.3,19.3
658,蔬果,加工豆类,豆类料理,20150127,0.13,3.536,27.2
311,洗化,口腔卫生用品,成人牙膏,20150127,1.0,9.9,9.9
1107,家电,电池配件,干电池,20150127,1.0,3.5,3.5
281,蔬果,蔬菜,花果,20150127,0.524,0.8384,1.6
311,蔬果,蔬菜,花果,20150127,0.598,3.4684,5.8
1104,日配,蛋类,新鲜蛋品,20150127,0.89,6.0342,6.78
1104,粮油,袋装速食面组,猪肉口味,20150127,1.0,14.7,14.7
81,蔬果,蔬菜,花果,20150127,1.328,7.7024,5.8
81,粮油,煮食面/粉,挂面,20150127,3.0,15.9,5.3
127,蔬果,蔬菜,根茎,20150127,0.694,2.74824,3.96
839,日配,常温乳品,利乐砖酸酸乳,20150127,1.0,66.0,66.0
839,休闲,饼干,夹心,20150127,1.0,5.7,5.7
509,蔬果,蔬菜,菌菇类,20150127,0.23,2.07,9.0
745,蔬果,蔬菜,叶菜,20150127,0.947,2.42432,2.56
352,蔬果,蔬菜,根茎,20150127,0.27,1.0692,3.96
352,蔬果,蔬菜,花果,20150127,0.34,1.972,5.8
51,粮油,南北干货,粉丝/条,20150127,1.0,4.3,4.3
156,蔬果,蔬菜,叶菜,20150127,0.304,1.824,6.0
845,酒饮,啤酒,国产黄啤,20150127,1.0,2.5,2.5
105,粮油,调味料,鸡精,20150127,1.0,4.3,4.3
309,休闲,果冻,其他果冻,20150127,0.216,2.9808,13.8
311,蔬果,蔬菜,花果,20150127,0.32,5.12,16.0
311,蔬果,水果,柑桔柚类,20150127,0.876,3.48648,3.98
847,休闲,饼干,饼干礼盒,20150127,1.0,20.9,20.9
32,酒饮,运动机能饮料,健康机能饮料,20150127,1.0,3.9,3.9
32,洗化,洗护发用品,洗发水,20150127,1.0,14.9,14.9
913,蔬果,水果,其它水果,20150127,0.392,11.76,30.0
913,日配,冷冻水饺,其它水饺,20150127,1.0,10.3,10.3
187,蔬果,蔬菜,花果,20150127,0.332,2.17792,6.56
509,蔬果,蔬菜,叶菜,20150127,0.382,2.50592,6.56
509,蔬果,蔬菜,花果,20150127,0.36,3.456,9.6
1097,休闲,糕点,派,20150127,1.0,18.9,18.9
1097,休闲,膨化点心,米制点心,20150127,1.0,3.0,3.0
1097,休闲,蜜饯,梅,20150127,0.27,12.906,47.8
1093,肉禽,猪肉,猪骨,20150127,2.044,85.4392,41.8
1093,蔬果,加工豆类,豆腐,20150127,1.0,2.0,2.0
658,蔬果,蔬菜,菌菇类,20150127,0.376,2.46656,6.56
205,蔬果,加工豆类,豆腐,20150127,1.0,2.0,2.0
1105,粮油,液体调料,米醋,20150127,1.0,8.8,8.8
1104,日配,冷藏乳品,冷藏营养酸乳,20150127,1.0,11.9,11.9
372,日配,蛋类,新鲜蛋品,20150127,0.972,6.59016,6.78
839,休闲,饼干,进口饼干,20150127,1.0,14.9,14.9
32,蔬果,蔬菜,花果,20150127,0.617,7.404,12.0
32,蔬果,蔬菜,鲜调味,20150127,0.359,2.35504,6.56
627,日配,冷冻汤圆,其它汤圆,20150127,1.0,14.3,14.3
509,日配,常温乳品,利乐砖纯奶,20150127,1.0,65.0,65.0
509,休闲,膨化点心,粟米类,20150127,1.0,3.5,3.5
92,蔬果,水果,进口水果,20150127,2.17,38.192,17.6
1097,休闲,膨化点心,袋装薯片,20150127,1.0,6.0,6.0
1093,蔬果,水果,柑桔柚类,20150127,1.807,14.38372,7.96
1093,蔬果,水果,苹果类,20150127,5.156,61.76888,11.98
1093,粮油,五谷杂粮,杂粮粉,20150127,1.0,4.3,4.3
352,粮油,煮食面/粉,杂粮挂面,20150127,1.0,9.9,9.9
352,洗化,卫生巾,夜用卫生巾,20150127,1.0,8.7,8.7
553,粮油,调味料,香辛料,20150127,1.0,5.3,5.3
156,粮油,袋装速食面,干脆面,20150127,8.0,4.0,0.5
375,肉禽,猪肉,猪骨,20150127,1.476,61.6968,41.8
47,日配,冷藏乳品,冷藏乳酸菌,20150127,1.0,9.9,9.9
847,冲调,冲调食品,麦片/粉,20150127,1.0,20.3,20.3
839,休闲,膨化点心,袋装薯片,20150127,1.0,4.0,4.0
466,日配,冷藏肉制品,香肠类,20150127,1.0,21.5,21.5
839,休闲,饼干,趣味/休闲,20150127,1.0,5.5,5.5
839,休闲,膨化点心,其他膨化点心,20150127,1.0,3.7,3.7
1097,休闲,糕点,散称糕点,20150127,0.224,7.5712,33.8
1093,粮油,五谷杂粮,糯米粉,20150127,1.0,7.9,7.9
1093,休闲,饼干,酥性,20150127,0.376,7.3696,19.6
474,蔬果,水果,梨类,20150127,1.228,3.90504,3.18
474,粮油,液体调料,料酒,20150127,1.0,4.3,4.3
187,肉禽,猪肉,鲜猪肉,20150127,0.322,9.5956,29.8
627,粮油,液体调料,滴醋,20150127,1.0,8.2,8.2
1093,蔬果,水果,其它水果,20150127,1.628,9.70288,5.96
1093,熟食,中式熟菜,中式水产熟菜,20150127,0.22,6.16,28.0
1093,休闲,炒货,带壳花生,20150127,0.272,3.2096,11.8
466,休闲,饼干,夹心,20150127,1.0,16.9,16.9
847,冲调,冲调食品,藕/葛藤粉,20150127,1.0,22.3,22.3
156,粮油,液体调料,陈醋,20150127,1.0,6.7,6.7
75,蔬果,蔬菜,花果,20150127,0.448,0.88704,1.98
51,蔬果,蔬菜,根茎,20150127,0.142,1.0792,7.6
1064,休闲,饼干,钙奶,20150127,1.0,2.7,2.7
1064,休闲,饼干,钙奶,20150127,1.0,2.9,2.9
1096,蔬果,蔬菜,根茎,20150127,0.92,6.992,7.6
658,日配,冷冻火锅类,火锅丸类,20150127,0.458,14.9308,32.6
105,粮油,袋装速食面,干脆面,20150127,1.0,0.5,0.5
878,蔬果,蔬菜,芽菜,20150127,0.322,0.47656,1.48
878,粮油,盐/糖,其他盐/糖,20150127,1.0,11.7,11.7
509,洗化,口腔卫生用品,儿童牙膏,20150127,1.0,16.9,16.9
466,休闲,蜜饯,其他蜜饯,20150127,1.0,17.9,17.9
105,粮油,盐/糖,功能盐,20150127,1.0,2.3,2.3
400,水产,干货水产,干货虾蟹贝类,20150127,0.296,8.88,30.0
1104,粮油,罐头,鱼类罐头,20150127,1.0,9.9,9.9
105,蔬果,蔬菜,花果,20150127,0.746,1.1936,1.6
839,休闲,糕点,沙琪玛,20150127,1.0,9.3,9.3
309,休闲,口香糖,无糖口香糖,20150127,1.0,5.2,5.2
372,蔬果,蔬菜,叶菜,20150127,0.39,2.262,5.8
352,洗化,卫生巾,夜用卫生巾,20150127,1.0,5.9,5.9
553,蔬果,蔬菜,鲜调味,20150127,0.308,1.84184,5.98
156,洗化,纸制品,无芯纸,20150127,1.0,15.5,15.5
227,蔬果,蔬菜,根茎,20150127,0.486,3.7908,7.8
227,蔬果,蔬菜,菌菇类,20150127,0.33,2.97,9.0
352,蔬果,蔬菜,花果,20150127,0.498,0.7968,1.6
352,粮油,南北干货,粉丝/条,20150127,1.0,4.3,4.3
400,蔬果,水果,柑桔柚类,20150127,0.977,3.88846,3.98
474,日配,蛋类,新鲜蛋品,20150127,0.892,6.04776,6.78
878,洗化,卫生巾,卫生护垫,20150127,1.0,9.9,9.9
509,洗化,口腔卫生用品,成人牙膏,20150127,1.0,9.9,9.9
156,粮油,盐/糖,功能盐,20150127,1.0,2.3,2.3
144,蔬果,蔬菜,叶菜,20150127,0.411,2.3016,5.6
144,冲调,奶粉,全脂奶粉,20150127,1.0,19.9,19.9
1097,休闲,炒货,豆类,20150127,0.326,6.4548,19.8
327,肉禽,猪肉,鲜猪肉,20150127,0.23,6.394,27.8
327,蔬果,加工豆类,豆腐,20150127,0.48,1.4208,2.96
1093,蔬果,水果,进口水果,20150127,1.938,34.1088,17.6
51,蔬果,蔬菜,根茎,20150127,0.119,0.595,5.0
205,蔬果,蔬菜,花果,20150127,0.45,3.51,7.8
1096,肉禽,猪肉,鲜猪肉,20150127,1.174,32.6372,27.8
227,蔬果,蔬菜,根茎,20150127,0.382,2.12392,5.56
845,蔬果,加工豆类,豆干豆皮,20150127,0.36,2.7936,7.76
845,粮油,罐头,八宝粥,20150127,1.0,3.9,3.9
47,蔬果,蔬菜,叶菜,20150127,0.092,1.104,12.0
1105,粮油,盐/糖,冰糖,20150127,4.0,23.6,5.9
311,粮油,五谷杂粮,散称白米,20150127,1.098,6.12684,5.58
311,针织,鞋配件,鞋垫,20150127,1.0,17.0,17.0
839,酒饮,运动机能饮料,健康机能饮料,20150127,1.0,4.0,4.0
311,蔬果,水果,进口水果,20150127,4.0,80.0,20.0
847,日配,常温乳品,利乐砖酸酸乳,20150127,1.0,66.0,66.0
913,蔬果,蔬菜,鲜调味,20150127,0.594,3.89664,6.56
372,洗化,浴厕厨清洁剂,消毒剂,20150127,1.0,3.5,3.5
47,蔬果,水果,柑桔柚类,20150127,0.408,4.08,10.0
620,针织,拖鞋,鞋窝,20150127,1.0,35.0,35.0
509,酒饮,国产白酒,普通低度白酒,20150127,1.0,15.0,15.0
745,蔬果,蔬菜,叶菜,20150127,0.422,2.3632,5.6
32,冲调,咖啡,咖啡,20150127,1.0,9.9,9.9
1007,肉禽,猪肉,鲜猪肉,20150127,0.764,22.7672,29.8
1007,休闲,炒货,香瓜子,20150127,1.0,4.9,4.9
1093,粮油,南北干货,粉丝/条,20150127,0.23,5.152,22.4
75,蔬果,蔬菜,叶菜,20150127,1.128,2.88768,2.56
75,蔬果,蔬菜,花果,20150127,0.506,1.30548,2.58
469,熟食,凉拌熟食,凉拌素食,20150127,0.332,6.64,20.0
156,洗化,口腔卫生用品,成人牙膏,20150127,1.0,10.9,10.9
1093,肉禽,猪肉,猪下水,20150127,2.584,80.104,31.0
1064,冲调,冲调食品,藕/葛藤粉,20150127,1.0,56.0,56.0
1096,粮油,液体调料,滴醋,20150127,1.0,4.8,4.8
352,蔬果,蔬菜,花果,20150127,0.86,2.2188,2.58
375,蔬果,蔬菜,花果,20150127,0.63,7.56,12.0
145,粮油,五谷杂粮,杂粮,20150127,1.006,7.8468,7.8
75,蔬果,蔬菜,菌菇类,20150127,0.218,1.962,9.0
469,熟食,凉拌熟食,凉拌素食,20150127,0.432,8.64,20.0
469,休闲,蜜饯,葡萄干,20150127,0.366,13.1028,35.8
51,蔬果,加工豆类,豆干豆皮,20150127,0.166,1.65336,9.96
1096,粮油,调味料,调理粉,20150127,1.0,2.7,2.7
658,蔬果,蔬菜,菌菇类,20150127,0.49,8.232,16.8
145,蔬果,加工豆类,豆腐,20150127,2.0,3.0,1.5
145,粮油,调味料,香辛料,20150127,0.104,2.392,23.0
466,休闲,饼干,夹心,20150127,1.0,6.9,6.9
372,蔬果,其它加工,咸菜干货,20150127,0.335,0.67,2.0
105,肉禽,猪肉,猪骨,20150127,0.678,28.3404,41.8
913,日配,冷冻汤圆,其它汤圆,20150127,1.0,8.3,8.3
187,蔬果,蔬菜,花果,20150127,0.618,1.59444,2.58
281,日配,冷藏肉制品,棒状火腿,20150127,1.0,13.3,13.3
311,洗化,卫生巾,日用卫生巾,20150127,1.0,7.9,7.9
637,蔬果,蔬菜,有机蔬菜,20150127,0.758,3.79,5.0
745,蔬果,蔬菜,叶菜,20150127,0.572,3.3176,5.8
745,蔬果,蔬菜,根茎,20150127,0.696,11.136,16.0
51,蔬果,蔬菜,根茎,20150127,0.7,1.26,1.8
1064,日配,常温乳品,利乐砖加味奶,20150127,24.0,72.0,3.0
227,蔬果,蔬菜,花果,20150127,0.26,2.496,9.6
346,蔬果,蔬菜,花果,20150128,0.77,1.386,1.8
346,酒饮,碳酸饮料,可乐型,20150128,1.0,6.9,6.9
377,粮油,袋装速食面组,猪肉口味,20150128,1.0,21.8,21.8
698,蔬果,蔬菜,叶菜,20150128,0.253,1.4674,5.8
592,洗化,浴厕厨清洁剂,餐具清洁剂,20150128,1.0,15.7,15.7
249,粮油,液体调料,生抽酱油,20150128,1.0,22.9,22.9
32,蔬果,蔬菜,花果,20150128,0.184,1.7664,9.6
461,休闲,糕点,其他糕点,20150128,1.0,9.9,9.9
64,洗化,口腔卫生用品,成人牙刷,20150128,1.0,12.9,12.9
347,肉禽,鸡产品,调味鸡肉,20150128,0.294,5.7624,19.6
986,冲调,咖啡,咖啡,20150128,1.0,56.0,56.0
986,休闲,糕点,其他糕点,20150128,1.0,9.9,9.9
461,蔬果,水果,其它水果,20150128,0.342,10.26,30.0
913,日配,冷冻水饺,其它水饺,20150128,1.0,10.3,10.3
242,洗化,婴幼儿用品,婴幼儿护肤用品,20150128,1.0,1.5,1.5
72,蔬果,蔬菜,花果,20150128,0.702,1.81116,2.58
408,蔬果,蔬菜,根茎,20150128,0.508,0.99568,1.96
346,粮油,调味料,鸡精,20150128,1.0,4.3,4.3
986,蔬果,水果,梨类,20150128,1.058,12.67484,11.98
70,熟食,中式熟菜,中式水产熟菜,20150128,0.246,6.888,28.0
249,洗化,浴厕厨清洁剂,厨房清洁剂,20150128,1.0,14.9,14.9
32,粮油,袋装速食面,牛肉口味,20150128,1.0,3.5,3.5
274,休闲,即食熟制品,牛肉干,20150128,1.0,17.5,17.5
183,蔬果,水果,梨类,20150128,0.746,2.984,4.0
988,蔬果,蔬菜,花果,20150128,0.495,0.9801,1.98
512,粮油,酱菜类,蔬菜,20150128,1.0,5.9,5.9
64,蔬果,蔬菜,叶菜,20150128,0.344,1.91264,5.56
630,休闲,炒货,锅巴,20150128,1.0,3.5,3.5
827,休闲,膨化点心,袋装薯片,20150128,1.0,8.5,8.5
620,肉禽,猪肉,猪骨,20150128,1.378,57.6004,41.8
1119,粮油,调味料,99%味精,20150128,1.0,8.9,8.9
210,蔬果,蔬菜,叶菜,20150128,0.652,1.27792,1.96
210,蔬果,蔬菜,根茎,20150128,0.437,1.6606,3.8
1122,蔬果,蔬菜,芽菜,20150128,0.325,0.481,1.48
346,肉禽,猪肉,猪骨,20150128,1.016,42.4688,41.8
249,蔬果,蔬菜,根茎,20150128,0.63,35.28,56.0
249,蔬果,蔬菜,花果,20150128,0.506,2.9348,5.8
249,蔬果,加工豆类,豆腐,20150128,1.0,2.0,2.0
249,蔬果,水果,梨类,20150128,1.144,13.70512,11.98
249,粮油,南北干货,红枣,20150128,0.268,10.1304,37.8
630,休闲,蜜饯,枣,20150128,1.0,3.7,3.7
630,酒饮,果汁饮料,植物蛋白饮料,20150128,1.0,3.5,3.5
274,冲调,冲调食品,藕/葛藤粉,20150128,1.0,18.9,18.9
274,休闲,膨化点心,袋装薯片,20150128,1.0,3.5,3.5
183,蔬果,蔬菜,鲜调味,20150128,0.296,2.8416,9.6
620,蔬果,加工豆类,豆干豆皮,20150128,0.364,2.53344,6.96
1122,蔬果,加工豆类,豆干豆皮,20150128,0.232,1.61472,6.96
698,粮油,五谷杂粮,常规面粉,20150128,1.0,21.9,21.9
614,粮油,调味料,香辛粉,20150128,1.0,2.0,2.0
105,蔬果,蔬菜,根茎,20150128,0.932,3.69072,3.96
247,蔬果,蔬菜,叶菜,20150128,0.486,2.8188,5.8
249,肉禽,猪肉,猪骨,20150128,1.676,70.0568,41.8
249,蔬果,蔬菜,菌菇类,20150128,0.282,2.538,9.0
249,蔬果,水果,柑桔柚类,20150128,0.536,1.072,2.0
32,日配,常温乳品,利乐枕纯奶,20150128,1.0,2.7,2.7
32,洗化,洗护发用品,洗发水,20150128,1.0,79.9,79.9
461,蔬果,蔬菜,花果,20150128,0.538,3.1204,5.8
913,粮油,煮食面/粉,挂面,20150128,1.0,8.5,8.5
991,蔬果,加工豆类,豆干豆皮,20150128,0.138,1.37448,9.96
986,日配,蛋类,新鲜蛋品,20150128,1.788,12.12264,6.78
986,休闲,饼干,曲奇,20150128,1.0,8.5,8.5
986,休闲,即食熟制品,鱼类,20150128,1.0,3.9,3.9
